1906,"[{'Tm', 'La', 'Eu', 'Yb', 'Sm', 'Y', 'Ce', 'Pr', 'Nd'}, {'Cs', 'Rb'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'W', 'Mo'}, {'Th', 'Si', 'Zr', 'U', 'Ti'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Br', 'Cl'}, {'Br', 'Cl', 'H', 'N', 'I'}, {np.str_('Cr'), np.str_('Rh'), np.str_('Ir')}, {'Ba', 'Mg', 'Sr', 'Ca'}, {'Pt', 'Pd'}, {np.str_('Hg'), np.str_('Pb')}, {'Ni', np.str_('Zn'), np.str_('Cu'), 'Co', np.str_('Cd'), np.str_('Fe'), np.str_('Mg')}, {'Au', 'Ga', 'In'}, {'Ta', 'V', 'Nb'}, {'Br', 'N', 'Cl', 'H'}, {'Os', 'Ru'}, {'Sb', 'Bi', 'B', 'As', 'P', 'V'}, {'P', 'Sb', 'As'}, {'Ge', 'Sn'}, {'Zr', 'Ti', 'Si', 'Th'}, {'O', 'Br', 'C', 'Cl', 'H', 'N'}, {np.str_('Fe'), np.str_('Hg'), np.str_('Pb')}]"
1907,"[{'Ta', 'Nb'}, {'Al', 'Cr', 'Rh', 'Ir'}, {'W', 'Mo'}, {'Th', 'Si', 'Zr', 'U', 'Ti'}, {'Pt', 'Pd'}, {'Ba', 'Mg', 'Sr', 'Ca'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Br', 'Cl'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Er', 'Gd'}, {'Sc', np.str_('Tm'), np.str_('La'), np.str_('Eu'), 'Yb', np.str_('Sm'), np.str_('Y'), 'Ce', np.str_('Pr'), np.str_('Nd')}, {'Br', 'N', 'I', 'Cl'}, {'P', 'Sb', 'As'}, {np.str_('Ga'), np.str_('In')}, {'Zn', 'Ni', 'Cd', 'Cu'}, {'Be', 'Sn', 'Hg', 'Pb'}, {np.str_('Ra'), 'F'}]"
1908,"[{'Ba', 'Sr', 'Ca'}, {'Ni', 'Zn', 'Co', 'Cd', 'Fe', 'Mg'}, {'Pt', 'Pd'}, {'W', 'Mo'}, {'O', 'C', 'N', 'H'}, {'Br', 'N', 'Cl', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I', 'Te'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'P', 'Sb', 'As'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Tm', 'La', 'Eu', 'Yb', 'Sm', 'Y', 'Ce', 'Pr', 'Nd'}, {np.str_('B'), np.str_('Ga'), np.str_('In'), np.str_('Al')}, {'Zr', 'Ti', np.str_('Si'), np.str_('Th')}, {np.str_('Cr'), np.str_('Rh'), np.str_('Ir')}, {np.str_('Os'), np.str_('Ru')}, {np.str_('Ta'), np.str_('Nb')}, {'K', 'Cs', 'Rb', 'Na'}, {'Sm', 'Pr', 'Nd'}, {'Br', 'Cl'}, {'Tb', 'Er', 'Gd'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb'}, {'O', 'Br', 'C', 'Cl', 'H', 'N'}, {np.str_('Hg'), 'Pb'}, {np.str_('Hg'), 'Cd'}, {np.str_('Ga'), np.str_('In'), np.str_('Al')}, {np.str_('V'), np.str_('Be')}]"
1909,"[{'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'La', 'Yb', 'Sm', np.str_('Ce'), 'Pr', 'Nd'}, {'Ga', 'In', 'Al'}, {np.str_('Cr'), 'Rh', 'Ir'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Pt', 'Pd'}, {'Zr', 'Ti', 'Th'}, {'Mg', 'Ni', 'Cd', 'Zn'}, {'Ba', 'Sr', 'Ca'}, {'W', 'Mo'}, {'S', 'O', 'Se', 'C', 'H', 'N'}, {np.str_('Ta'), 'Nb'}, {'P', 'Sb', 'As'}, {'Br', 'N', 'Cl', 'H'}, {'O', 'C', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Ni', np.str_('Co')}, {'Tb', 'Tm', 'La', 'Eu', 'Yb', 'Sm', 'Gd', 'Y', np.str_('Ce'), 'Pr', 'Er', 'Nd'}, {'Be', 'Pb'}, {'Ru', 'Os', np.str_('Rh'), 'Ir'}, {'K', 'Cs', 'Rb', 'Na'}, {'P', 'Sb', 'Bi', 'As'}, {'O', 'C', 'N', 'H'}, {'Br', 'Cl'}, {'Be', 'Sn', 'Pb'}, {np.str_('Hg'), np.str_('Cu')}]"
1910,"[{'Sm', 'Pr', 'La', 'Nd'}, {'P', 'Sb', 'B', 'As'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Br', 'N', 'Cl', 'H'}, {'O', 'C', 'H'}, {'O', 'C', 'N', 'H'}, {'W', 'Mo'}, {'Ni', 'Co'}, {'Zn', 'Ni', 'Co', 'Cd'}, {'Ba', 'Sr', 'Ca'}, {'Tb', 'Tm', 'Eu', 'Yb', 'Gd', 'Y', 'Er'}, {np.str_('Th'), np.str_('Si'), np.str_('Zr'), np.str_('U'), np.str_('Ti')}, {'S', 'O', np.str_('Se'), 'Br', 'C', 'Cl', 'H', 'N', 'I', np.str_('Te')}, {np.str_('Ir'), np.str_('Rh'), np.str_('Cr'), np.str_('Os'), np.str_('Ru')}, {'Sm', 'Pr', 'Nd'}, {'Tb', 'Tm', 'La', 'Eu', 'Yb', 'Gd', 'Y', 'Er'}, {'Ta', 'Nb'}, {'P', 'Sb', 'As'}, {'K', 'Cs', 'Rb', 'Na'}, {'Pt', 'Pd'}, {np.str_('Zr'), np.str_('Ti'), np.str_('Si'), np.str_('Th')}, {'Be', 'Pb'}, {'Au', np.str_('Ga'), 'In'}, {'Zn', 'Cd'}, {'Br', 'Cl'}, {np.str_('Ru'), np.str_('Os'), np.str_('Rh'), np.str_('Ir')}, {'Mg', np.str_('Cu')}, {'Ta', 'Mo', 'Nb', 'W'}, {np.str_('Ra'), 'Sc'}]"
1911,"[{'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'O', 'C', 'H'}, {'Ta', np.str_('V'), 'Nb'}, {'W', 'Mo'}, {'P', np.str_('Sb'), 'As'}, {'Ga', 'In', np.str_('Al')}, {np.str_('Ni'), 'Zn', 'Cu', 'Cd', 'Mg', 'Ca', 'Sr'}, {'Ba', 'Sr', 'Ca'}, {'Th', 'Ge', 'Si', 'Zr', 'Ti'}, {'La', 'Sm', 'Ce', 'Pr', 'Nd'}, {'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', 'Sm', 'Eu', 'Gd', 'Lu', 'Y', 'Pr', 'Er', 'Nd'}, {np.str_('Fe'), np.str_('Ni'), 'Co'}, {'Os', np.str_('Rh'), np.str_('Ir')}, {'S', np.str_('Se')}, {'Br', 'N', np.str_('Cl'), 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {np.str_('Pt'), np.str_('Pd')}, {'Zr', 'Ti', 'Si', 'Th'}, {np.str_('Ni'), 'Zn', 'Cu', 'Cd', 'Co', 'Mg', 'Ca', 'Sr'}, {'Br', np.str_('Cl')}, {'Be', 'Hg', 'Pb'}]"
1912,"[{'Ta', 'Nb'}, {'P', 'Sb', 'As'}, {'K', 'Cs', 'Rb', 'Na'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Br', 'Cl'}, {'Br', 'Cl', 'H', 'N', 'I'}, {'La', 'Sm', 'Ce', 'Pr', 'Nd'}, {'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', np.str_('Eu'), 'Sm', np.str_('Gd'), 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {np.str_('Zr'), np.str_('Ti'), np.str_('Si'), np.str_('Th')}, {'Pt', 'Pd'}, {np.str_('Ba'), np.str_('Mg'), np.str_('Sr'), np.str_('Ca')}, {'Ru', 'Os', 'Rh', 'Ir'}, {'Bi', 'Sb', 'B', 'As', 'P'}, {'Au', 'Ga', 'In'}, {'Zn', 'Ni', np.str_('Cd'), np.str_('Cu')}, {np.str_('Hg'), np.str_('Pb')}, {'O', 'C'}, {'W', np.str_('Mo')}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Au', 'Ga', 'In', 'Al'}, {'Fe', 'Ni', 'Zn', 'Co'}, {np.str_('Ba'), np.str_('Sr'), np.str_('Ca')}, {'Br', 'N', 'Cl', 'H'}, {'S', 'O', 'C', 'H', 'N'}, {np.str_('Mg'), np.str_('Pb')}, {'O', 'C', 'N', 'H'}, {np.str_('Th'), np.str_('Si'), np.str_('Zr'), np.str_('U'), np.str_('Ti')}, {'Ni', 'Zn', np.str_('Cu'), 'Co', np.str_('Cd')}]"
1913,"[{'Th', 'Si', 'Zr', np.str_('U'), np.str_('Ti')}, {'Pt', 'Pd'}, {np.str_('Fe'), np.str_('Ni'), np.str_('Co')}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Br', 'Cl'}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {np.str_('Ru'), 'Os', 'Rh', 'Ir'}, {'W', 'Mo'}, {'Ta', 'Nb'}, {'P', 'Sb', 'As'}, {'La', 'Sm', 'Ce', 'Pr', 'Nd'}, {'Tb', np.str_('Dy'), np.str_('Sc'), np.str_('Tm'), np.str_('Eu'), np.str_('Ho'), np.str_('Yb'), 'Gd', np.str_('Lu'), np.str_('Y'), 'Er'}, {'Tb', np.str_('Dy'), np.str_('Sc'), np.str_('Tm'), np.str_('La'), np.str_('Ho'), np.str_('Yb'), np.str_('Eu'), 'Sm', np.str_('Gd'), np.str_('Lu'), 'Y', 'Ce', 'Pr', np.str_('Er'), 'Nd'}, {'P', 'Sb', np.str_('B'), 'As'}, {np.str_('Ba'), np.str_('Mg'), 'Sr', np.str_('Ca')}, {np.str_('Po'), np.str_('Ra')}, {'Br', 'N', 'Cl', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N'}, {'O', 'Br', 'C', 'Cl', 'H', 'N'}]"
1914,"[{'Tm', 'La', 'Yb', 'Sm', np.str_('Gd'), np.str_('Y'), 'Ce', 'Pr', np.str_('Er'), 'Nd'}, {'Br', 'Cl'}, {'O', 'Br', 'Cl', 'H', 'N'}, {'O', 'C'}, {'O', 'C', 'N', 'H'}, {'Li', 'Na', 'K', 'Cs', 'Rb'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', np.str_('I')}, {'P', 'Bi', 'As', 'Sb'}, {'Ta', 'Nb'}, {'Ga', 'In'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Pt', 'Pd'}, {'Ru', 'Os', 'Ir'}, {'Fe', 'Ni', 'Cr', 'Co'}, {'Ba', 'Mg', 'Sr', 'Ca'}, {'Ni', 'Zn', 'Co', 'Cd', 'Fe'}, {'W', 'Mo'}, {'Tb', 'Dy', 'Tm', 'La', np.str_('Ho'), 'Yb', 'Eu', 'Sm', np.str_('Gd'), np.str_('Lu'), np.str_('Y'), 'Ce', 'Pr', np.str_('Er'), 'Nd'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N'}, {'Fe', 'Ni', 'Co'}, {'P', 'Sb', 'As'}, {'O', 'C', 'H'}, {np.str_('Po'), np.str_('Ra')}, {np.str_('Hg'), 'Pb'}, {'Ta', 'Mo', 'Nb', 'W'}, {'Tb', 'Tm', 'La', 'Eu', 'Yb', 'Sm', np.str_('Gd'), np.str_('Y'), 'Ce', 'Pr', np.str_('Er'), 'Nd'}]"
1915,"[{'Ta', 'Nb'}, {'La', 'Sm', 'Ce', 'Pr', 'Nd'}, {'W', 'Mo'}, {'Ga', 'In', np.str_('Al'), 'Sc'}, {'Ni', 'Zn', 'Co', np.str_('Cd'), 'Mg'}, {'Ba', 'Sr', 'Ca'}, {np.str_('Th'), np.str_('Si'), 'Zr', np.str_('U'), 'Ti'}, {'Pt', 'Pd'}, {'P', np.str_('Sb'), 'As'}, {'O', 'C', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Br', 'N', 'Cl', 'H'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Ni', 'Zn', np.str_('Cu'), 'Co', np.str_('Cd'), 'Mg'}, {np.str_('Tb'), np.str_('Dy'), np.str_('Tm'), np.str_('Eu'), np.str_('Ho'), 'Yb', np.str_('Gd'), np.str_('Lu'), np.str_('Er')}, {'Cr', 'Rh'}, {'K', 'Cs', 'Rb', 'Na'}, {np.str_('Sn'), np.str_('Pb')}, {'Ru', np.str_('Os'), 'Rh', 'Ir'}, {np.str_('Tb'), np.str_('Dy'), np.str_('Tm'), np.str_('Eu'), np.str_('Ho'), 'Yb', np.str_('Lu'), np.str_('Er')}, {'O', 'C'}, {'Ta', 'Mo', 'Nb', 'W'}]"
1916,"[{np.str_('Tb'), np.str_('Dy'), np.str_('Sc'), np.str_('Tm'), np.str_('La'), np.str_('Ho'), np.str_('Yb'), np.str_('Sm'), np.str_('Eu'), np.str_('Gd'), np.str_('Lu'), np.str_('Y'), np.str_('Ce'), np.str_('Pr'), np.str_('Er'), np.str_('Nd')}, {'Ta', 'Nb'}, {'W', 'Mo'}, {'Ru', 'Os', 'Ir'}, {np.str_('Sn'), 'Th', np.str_('Si'), np.str_('Zr'), np.str_('Ti')}, {'Pt', 'Pd'}, {'Ba', 'Sr', 'Ca'}, {'Ni', 'Zn', np.str_('Cu'), 'Cd', 'Mg'}, {'K', 'Cs', 'Rb', 'Na'}, {'O', 'C', 'H'}, {'O', 'C', 'N', 'H'}, {'O', 'Br', 'C', 'Cl', 'H', 'N'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {np.str_('Li'), 'Na', 'K', 'Cs', 'Rb', np.str_('Ag')}, {np.str_('P'), 'Sb', 'As'}, {'S', 'O', 'C', 'H', 'N'}, {'Fe', 'Al', np.str_('Cr'), 'Rh'}, {np.str_('La'), np.str_('Yb'), np.str_('Sm'), np.str_('Gd'), np.str_('Y'), np.str_('Ce'), np.str_('Pr'), np.str_('Er'), np.str_('Nd')}, {'Br', 'Cl'}, {'Zn', 'Ni', 'Co', 'Cd'}, {'Br', 'I', 'Cl'}, {np.str_('Po'), np.str_('Ra')}, {'Br', 'N', 'Cl', 'H'}, {'U', 'Ge'}, {np.str_('Be'), np.str_('Pb')}]"
1917,"[{'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', 'Sm', 'Eu', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'W', 'Mo'}, {'Th', 'Si', 'Zr', 'U', 'Ti'}, {'Pt', 'Pd'}, {np.str_('Fe'), 'Ni', np.str_('Cr'), np.str_('Co')}, {'Ba', 'Sr', 'Ca'}, {'P', 'Sb', 'As'}, {'Ta', 'Nb'}, {'O', 'C', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N'}, {'O', 'C', 'N', 'H'}, {'Br', 'Cl'}, {'Cs', 'Rb'}, {'K', 'Cs', 'Rb', 'Na'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {np.str_('Zn'), np.str_('Cd')}, {'Tb', np.str_('Dy'), 'Sc', 'Tm', 'La', np.str_('Ho'), np.str_('Yb'), np.str_('Eu'), 'Gd', np.str_('Lu'), np.str_('Y'), 'Ce', 'Er'}, {np.str_('Ru'), np.str_('Os'), np.str_('Ir')}, {'Br', 'N', 'Cl', 'H'}, {'Li', 'Na', 'K', 'Cs', 'Rb'}, {np.str_('Cd'), 'Ni', np.str_('Co'), np.str_('Zn')}, {'La', 'Yb', 'Sm', 'Ce', 'Pr', 'Nd'}, {np.str_('Bi'), np.str_('B'), np.str_('F')}, {np.str_('Fe'), 'Ni', np.str_('Co')}, {'Zr', 'Ti', 'Si', 'Th'}, {'Ga', 'In', np.str_('Al')}, {np.str_('Be'), np.str_('Hg')}, {np.str_('Bi'), np.str_('Hg'), np.str_('B'), np.str_('F')}]"
1918,"[{'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Pt', 'Pd'}, {'Ba', 'Sr', 'Ca'}, {np.str_('Ir'), np.str_('Rh'), np.str_('Cr'), np.str_('Os'), np.str_('Ru')}, {'W', 'Mo'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Br', 'Cl'}, {'P', np.str_('Sb'), 'As'}, {'La', 'Sm', 'Ce', 'Pr', 'Nd'}, {np.str_('Tb'), np.str_('Dy'), np.str_('Sc'), np.str_('Tm'), 'La', np.str_('Ho'), np.str_('Yb'), np.str_('Sm'), np.str_('Eu'), 'Gd', np.str_('Lu'), np.str_('Y'), 'Ce', 'Pr', np.str_('Er'), 'Nd'}, {np.str_('Ni'), np.str_('Zn'), np.str_('Cu'), 'Co', np.str_('Cd'), np.str_('Mg')}, {np.str_('Hg'), 'Cu', np.str_('Pb')}, {np.str_('Sn'), np.str_('Th'), np.str_('Si'), np.str_('Zr'), np.str_('Ti')}, {'Ta', 'Nb'}, {np.str_('Ni'), np.str_('Zn'), np.str_('Cu'), np.str_('Cd'), np.str_('Mg')}, {'O', 'C', 'H'}, {np.str_('Be'), np.str_('Ra')}, {'Li', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {np.str_('Bi'), np.str_('Al')}]"
1919,"[{'Ru', 'Os', 'Ir'}, {'W', 'Mo'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Br', 'Cl'}, {'Ta', 'Nb'}, {'P', np.str_('Sb'), 'As'}, {'P', np.str_('Sb'), np.str_('B'), 'As'}, {'Zn', 'Cd'}, {'Ba', np.str_('Mg'), 'Sr', 'Ca'}, {'Pt', 'Pd'}, {'Zr', 'Ti', 'Si', 'Th'}, {'K', 'Cs', 'Rb', 'Na'}, {np.str_('Li'), np.str_('Tl'), 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {np.str_('Fe'), np.str_('Cr'), np.str_('Co')}, {'La', np.str_('Yb'), 'Sm', np.str_('Gd'), np.str_('Y'), 'Ce', 'Pr', 'Nd'}, {np.str_('Be'), np.str_('Pb')}, {'Ba', 'Sr', 'Ca'}, {np.str_('Fe'), np.str_('Cr')}, {'Cs', 'Rb'}, {'Mn', 'Cu'}, {np.str_('Ga'), np.str_('In')}]"
1920,"[{'Zr', 'Ti', 'Si', 'Th'}, {'Ba', 'Sr', 'Ca'}, {'Pt', 'Pd'}, {np.str_('Li'), 'Na', 'K', 'Cs', 'Rb', np.str_('Ag')}, {'Br', 'Cl'}, {'Br', 'N', 'Cl', 'H'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'W', 'Mo'}, {'P', 'Sb', 'As'}, {'Ta', 'Nb'}, {np.str_('Po'), np.str_('Ra')}, {'La', 'Sm', 'Ce', 'Pr', 'Nd'}, {'Mg', 'Cd', np.str_('Zn'), 'Cu'}, {np.str_('Fe'), np.str_('Ni'), np.str_('Cr'), np.str_('Co')}, {np.str_('In'), np.str_('Sc')}, {'Os', np.str_('Rh'), 'Ir'}, {np.str_('Tb'), 'Dy', np.str_('Sc'), 'Tm', 'La', 'Ho', np.str_('Yb'), 'Eu', 'Sm', np.str_('Lu'), 'Ce', 'Pr', 'Nd'}, {np.str_('Fe'), np.str_('Ni'), np.str_('Co')}, {'O', 'C'}, {'Br', 'Cl', 'H', 'N', 'I'}, {'K', 'Cs', 'Rb', 'Na'}, {np.str_('Be'), np.str_('F')}, {'O', 'Br', 'Cl', 'H', 'N'}, {'O', 'Br', 'Cl', 'H', 'N', 'I'}]"
1921,"[{'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Er', 'Nd'}, {'Ta', 'Nb'}, {'P', 'Sb', 'As'}, {'W', 'Mo'}, {'Al', 'B'}, {'Cr', 'Rh', 'Ir'}, {'Th', np.str_('Si'), np.str_('Zr'), 'U', np.str_('Ti')}, {'Ba', 'Mg', 'Sr', 'Ca'}, {np.str_('Fe'), np.str_('Ni'), np.str_('Co')}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'O', 'C', 'H'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {np.str_('Po'), np.str_('Ge')}, {'La', 'Yb', 'Sm', 'Ce', 'Pr', 'Nd'}, {'Ru', 'Os', 'Rh', 'Ir'}, {'K', 'Cs', 'Rb', 'Na'}, {'Br', 'N', 'Cl', 'H'}, {'Ba', 'Sr', 'Ca'}, {np.str_('Ga'), np.str_('In'), np.str_('Sc')}, {np.str_('Ni'), np.str_('Zn'), np.str_('Cu'), np.str_('Co'), 'Cd', np.str_('Fe')}, {'Pt', 'Pd'}, {'Os', 'Ru'}, {'Ru', 'Os', 'Ir'}, {'Cd', np.str_('Zn'), np.str_('Cu')}, {np.str_('Be'), np.str_('Hg'), np.str_('Pb')}, {np.str_('Ga'), np.str_('In'), 'Al', np.str_('Sc')}]"
1922,"[{'La', 'Sm', 'Ce', 'Pr', 'Nd'}, {'Tb', np.str_('Dy'), np.str_('Tm'), np.str_('La'), np.str_('Ho'), np.str_('Yb'), np.str_('Eu'), 'Sm', np.str_('Gd'), np.str_('Lu'), np.str_('Y'), np.str_('Ce'), 'Pr', np.str_('Er'), 'Nd'}, {'In', 'Al'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Ni', 'Cd', 'Zn', 'Cu'}, {np.str_('Al'), np.str_('Cr'), np.str_('Rh')}, {'W', 'Mo'}, {'Ru', 'Os', 'Ir'}, {'O', 'C', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Br', 'N', 'Cl', 'H'}, {'P', 'Sb', 'As'}, {'Ba', 'Sr', 'Ca'}, {np.str_('Tb'), np.str_('Dy'), np.str_('Tm'), np.str_('La'), np.str_('Ho'), np.str_('Yb'), np.str_('Eu'), np.str_('Gd'), np.str_('Lu'), np.str_('Y'), np.str_('Er')}, {'Th', 'Ge', 'Si', 'Zr', 'U', 'Ti'}, {'Pt', 'Pd'}, {'K', 'Cs', 'Rb', 'Na'}, {'Br', 'Cl'}, {'Ta', 'Nb'}, {'Ni', 'Zn', 'Cu', 'Co', 'Cd', 'Mg'}, {'Ni', 'Zn', 'Cu', 'Cd', 'Co'}, {np.str_('Be'), np.str_('Sn'), np.str_('Hg'), np.str_('Pb')}]"
1923,"[{'Ta', 'Nb'}, {'Pt', 'Pd'}, {'Ba', 'Sr', 'Ca'}, {'Ni', 'Zn', 'Cu', 'Cd', 'Mg'}, {'W', 'Mo'}, {'O', 'C', 'N', 'H'}, {'Br', 'Cl'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'P', 'Sb', 'Bi', 'As'}, {'K', 'Cs', 'Rb', 'Na'}, {np.str_('Tb'), 'Dy', np.str_('Tm'), np.str_('La'), np.str_('Ho'), np.str_('Yb'), np.str_('Eu'), np.str_('Sm'), np.str_('Gd'), np.str_('Lu'), np.str_('Y'), np.str_('Ce'), np.str_('Pr'), np.str_('Er'), np.str_('Nd')}, {'Ir', np.str_('Rh'), np.str_('Cr'), 'Os', np.str_('Ru')}, {np.str_('Be'), np.str_('Pb')}, {np.str_('Th'), np.str_('Ge'), np.str_('Si'), np.str_('Zr'), np.str_('U'), np.str_('Ti')}, {np.str_('Ga'), np.str_('In'), np.str_('Al')}, {'Br', 'N', 'Cl', 'H'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Ni', np.str_('Cr')}, {np.str_('Re'), np.str_('Hf')}, {np.str_('Tb'), np.str_('La'), np.str_('Yb'), np.str_('Sm'), np.str_('Gd'), np.str_('Y'), np.str_('Ce'), np.str_('Pr'), np.str_('Er'), np.str_('Nd')}, {np.str_('Be'), np.str_('Ra')}, {np.str_('Th'), np.str_('Si'), np.str_('Zr'), np.str_('U'), np.str_('Ti')}, {np.str_('Po'), np.str_('Ra')}, {np.str_('Ga'), np.str_('In'), 'Dy', np.str_('Ho'), np.str_('Lu'), np.str_('Y')}]"
1924,"[{'Ta', 'Nb'}, {'Cs', 'Rb'}, {'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'W', 'Mo'}, {'Zr', 'Ti', 'Si', 'Th'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I', 'Te'}, {'Br', 'N', 'Cl'}, {'S', 'O', 'Se', 'Br', 'C', 'Cl', 'H', 'N', 'I'}, {'Ga', 'In'}, {'Ni', 'Zn', 'Cu', 'Co', 'Cd', 'Fe'}, {'Ba', 'Mg', 'Sr', 'Ca'}, {'Pt', 'Pd'}, {np.str_('Li'), np.str_('Tl'), np.str_('Na'), 'K', 'Cs', 'Rb', np.str_('Ag')}, {np.str_('P'), np.str_('Bi'), 'As', 'Sb'}, {np.str_('Ru'), np.str_('Os'), np.str_('Rh'), np.str_('Ir')}, {'Br', 'N', 'Cl', 'H'}, {'K', 'Cs', 'Rb', np.str_('Na')}, {'Ni', 'Zn', 'Cu', 'Cd', 'Co'}, {'Sn', 'Pb'}, {'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Gd', 'Lu', 'Y', 'Ce', 'Er'}, {np.str_('Re'), np.str_('He')}, {'La', 'Sm', 'Ce', 'Pr', 'Nd'}, {np.str_('Ir'), np.str_('Rh'), 'Cr', np.str_('Os'), np.str_('Ru')}, {np.str_('Ge'), 'Hf'}, {np.str_('Be'), np.str_('Mn')}]"
